2021-10-18 18:29:00+00;23;18411AMK-03;10;1.52;0.64;197.5;0.42;0.94;-0.09;759.38;100;1.52;6.85128;5.41278;0.000127992;333
2021-10-18 21:36:00+00;23;18411AMK-03;10;1.06;1.19;172.3;0.8;1.63;-0.18;759.5;100;1.06;6.62897;5.24593;0.000128241;332.7
2021-10-19 00:42:00+00;23;18411AMK-03;10;2.2;1.58;170.5;0.88;2.76;-0.19;759.45;100;2.2;7.19203;5.66795;0.000127666;333.43
2021-10-19 03:49:00+00;23;18411AMK-03;10;5.18;1.88;194.8;1.17;2.97;-0.41;759.3;77.53;1.58;8.86885;6.9146;0.000126168;335.2
2021-10-19 06:55:00+00;23;18411AMK-03;10;11.39;2.25;193.8;1.1;3.59;-0.15;758.67;53.88;2.38;13.5109;10.3039;0.000123025;338.93
2021-10-19 10:02:00+00;23;18411AMK-03;10;12.32;0.86;186.3;0.51;1.73;-0.13;758.39;53.13;3.04;14.3647;10.9194;0.000122526;339.5
2021-10-19 13:09:00+00;23;18411AMK-03;10;10.08;1.91;182.9;1.07;3.09;-0.39;758.62;68.46;4.54;12.3841;9.48824;0.000123656;338.22
2021-10-19 16:15:00+00;23;18411AMK-03;10;5.36;0.44;162.2;0.16;1.06;-0.12;758.73;88.95;3.69;8.98036;6.99701;0.000125985;335.37
2021-10-19 19:22:00+00;23;18411AMK-03;10;5.78;0.6;187.5;0.18;1.08;-0.12;758.26;84.03;3.3;9.24543;7.19269;0.0001257;335.61
2021-10-19 22:28:00+00;23;18411AMK-03;10;5.05;1;192.2;0.42;1.79;-0.19;758.27;86.55;2.99;8.78902;6.85556;0.00012606;335.16
2021-10-20 01:35:00+00;23;18411AMK-03;10;2.78;0.69;185.4;0.2;1.31;-0.16;757.61;95.19;2.09;7.49437;5.89381;0.000127069;333.78
2021-10-20 04:41:00+00;23;18411AMK-03;10;8.4;1.79;140.8;0.74;2.71;-0.07;756.69;49.52;-1.55;11.0607;8.52488;0.000124158;337.04
2021-10-20 07:48:00+00;23;18411AMK-03;10;12.5;3.58;131.3;1.67;5.37;0.22;754.65;36.28;-2.06;14.5351;11.0419;0.000121831;339.47
2021-10-20 10:54:00+00;23;18411AMK-03;10;11.56;1.17;121.6;0.63;1.72;0.1;752.77;48.55;1.09;13.6632;10.4138;0.00012198;339
2021-10-20 14:01:00+00;23;18411AMK-03;10;8.98;2.13;117.1;1.19;3.84;0.02;751.87;58.78;1.35;11.5025;8.84714;0.000123082;337.47
2021-10-20 17:07:00+00;23;18411AMK-03;10;7.66;1.77;128;0.58;2.8;-0.01;750.85;62.6;0.98;10.5183;8.1282;0.000123553;336.67
2021-10-20 20:14:00+00;23;18411AMK-03;10;4.64;0.44;183.4;0.09;0.84;-0.11;750.45;76.93;0.95;8.54123;6.67211;0.000124954;334.86
2021-10-20 23:20:00+00;23;18411AMK-03;10;2.85;0.37;124.1;0.04;0.7;-0.19;750.06;87.96;1.06;7.53138;5.92141;0.000125763;333.79
2021-10-21 02:27:00+00;23;18411AMK-03;10;3.03;1.32;135.3;0.64;2.35;-0.12;749.15;79.76;-0.12;7.62788;5.99337;0.000125522;333.86
2021-10-21 05:33:00+00;23;18411AMK-03;10;10.73;2.47;140;1.66;3.69;-0.12;747.95;39.67;-2.43;12.9318;9.88518;0.000121593;338.41
2021-10-21 08:40:00+00;23;18411AMK-03;10;14.44;1.53;185;0.81;2.4;0.07;747.33;36.69;-0.19;16.4902;12.4426;0.000119707;340.68
2021-10-21 11:46:00+00;23;18411AMK-03;10;11.71;0.81;157.9;0.49;1.59;0;747.36;49.74;1.56;13.7989;10.5117;0.000121025;339.11
2021-10-21 14:53:00+00;23;18411AMK-03;10;9.91;1.12;135.9;0.38;1.91;-0.22;747.42;59.37;2.36;12.2436;9.38619;0.000121901;338.05
2021-10-21 18:00:00+00;23;18411AMK-03;10;9.1;1.02;121.4;0.37;1.67;-0.26;747.79;62.24;2.26;11.5957;8.91501;0.000122352;337.57
2021-10-21 21:06:00+00;23;18411AMK-03;10;8.54;0.37;108.7;0.05;0.99;-0.04;746.9;64.81;2.3;11.1656;8.6014;0.000122475;337.24
2021-10-22 00:13:00+00;23;18411AMK-03;10;7.79;1.21;112.4;0.26;2.66;-0;746.41;68.46;2.35;10.6116;8.1965;0.000122756;336.79
2021-10-22 03:19:00+00;23;18411AMK-03;10;6.4;2.31;221.6;0.71;4.05;-0.32;746.92;100;6.4;9.64891;7.48995;0.000123512;336.1
2021-10-22 06:26:00+00;23;18411AMK-03;10;4.12;4.25;194.5;2.07;6.71;-0.33;749.37;80.17;1.02;8.23617;6.44588;0.000125027;334.55
2021-10-22 09:32:00+00;23;18411AMK-03;10;4.55;2.44;157.5;0.73;5.27;-0.05;750.27;73.36;0.2;8.48772;6.63247;0.000124968;334.79
2021-10-22 12:39:00+00;23;18411AMK-03;10;3.85;2.93;204.7;1.24;7.05;-0.4;751.94;84.11;1.41;8.08172;6.33116;0.00012559;334.4
2021-10-22 15:45:00+00;23;18411AMK-03;10;3.68;3.31;191.2;0.8;5.01;-0.28;754.18;77.83;0.17;7.98581;6.25987;0.000126049;334.26
2021-10-22 18:52:00+00;23;18411AMK-03;10;3.48;2.84;184.6;1.23;5.03;-0.34;753.58;73.31;-0.84;7.87416;6.17681;0.000126046;334.11
2021-10-22 21:58:00+00;23;18411AMK-03;10;3.29;2.57;178.8;0.66;4.93;-0.12;752.73;73.74;-0.94;7.76936;6.0988;0.000125997;334
2021-10-23 01:05:00+00;23;18411AMK-03;10;2.89;3.99;150.9;1.45;6.6;-0.1;751.63;83.21;0.33;7.55279;5.93738;0.000126008;333.79
2021-10-23 04:11:00+00;23;18411AMK-03;10;4.06;3.06;166.4;2.04;4.21;0.13;750.82;82.09;1.28;8.20165;6.42025;0.000125299;334.52
2021-10-23 07:18:00+00;23;18411AMK-03;10;4.46;4.67;209.8;2.63;7.67;-0.62;748.92;91.14;3.14;8.43448;6.59299;0.000124786;334.82
2021-10-23 10:24:00+00;23;18411AMK-03;10;3.45;3.47;171.3;0.32;6.34;-0.28;747.49;100;3.45;7.85733;6.16428;0.000125038;334.23
2021-10-23 13:31:00+00;23;18411AMK-03;10;4.65;2.69;180.6;0.94;5.52;-0.17;746.63;100;4.65;8.54705;6.67642;0.000124311;334.98
2021-10-23 16:37:00+00;23;18411AMK-03;10;7.05;2.79;199.9;1.37;5.22;-0.39;746.95;100;7.05;10.0891;7.81344;0.000123202;336.52
2021-10-23 19:44:00+00;23;18411AMK-03;10;8.11;4.51;188.3;2.47;7.63;-0.4;746.72;100;8.11;10.8449;8.36718;0.000122653;337.2
2021-10-23 22:50:00+00;23;18411AMK-03;10;8.11;3.13;206.1;1.35;5.08;-0.24;746.67;100;8.11;10.8449;8.36718;0.000122645;337.2
2021-10-24 01:57:00+00;23;18411AMK-03;10;8.53;2.5;225;1.22;4.22;-0.35;747.38;97.01;8.08;11.158;8.5959;0.000122559;337.45
2021-10-24 05:04:00+00;23;18411AMK-03;10;9.64;3.6;253.3;1.95;5.31;-0.58;748.82;77.77;5.94;12.0242;9.22682;0.000122261;338.02
2021-10-24 08:10:00+00;23;18411AMK-03;10;10.56;2.16;261.4;0.82;2.99;-0.27;750.25;50.25;0.64;12.7865;9.77997;0.000122051;338.39
2021-10-24 11:17:00+00;23;18411AMK-03;10;8.89;1.87;223.3;0.75;4.24;-0.13;752.29;61.22;1.83;11.4329;8.79644;0.000123194;337.43
2021-10-24 14:23:00+00;23;18411AMK-03;10;6.33;0.63;113;0.11;1;-0.04;753.34;73.29;1.91;9.60281;7.45602;0.000124613;335.9
2021-10-24 17:30:00+00;23;18411AMK-03;10;5.92;1.04;166.1;0.63;1.41;-0.08;753.5;86.78;3.88;9.33512;7.25883;0.000124839;335.71
2021-10-24 20:36:00+00;23;18411AMK-03;10;5.57;1.02;145.3;0.41;1.52;-0.09;753.08;94.07;4.69;9.11183;7.0941;0.00012494;335.53
2021-10-24 23:43:00+00;23;18411AMK-03;10;6.14;2.29;118.3;1.63;3.04;0.06;750.9;97.34;5.75;9.47782;7.36399;0.000124299;335.92
2021-10-25 02:49:00+00;23;18411AMK-03;10;8.53;1.97;149;0.46;3.26;-0.03;747.45;100;8.53;11.158;8.59591;0.000122571;337.46
2021-10-25 05:56:00+00;23;18411AMK-03;10;7.95;2.17;198.9;0.73;5.09;-0.19;746.42;100;7.95;10.7277;8.28145;0.00012268;337.1
2021-10-25 09:02:00+00;23;18411AMK-03;10;8.19;2.85;206;1.6;5.12;-0.3;746.87;84.4;5.72;10.904;8.41033;0.000122639;337.15
2021-10-25 12:09:00+00;23;18411AMK-03;10;8.84;1.99;236;0.51;3.38;0.01;748.53;74.55;4.57;11.3943;8.76823;0.000122599;337.49
2021-10-25 15:15:00+00;23;18411AMK-03;10;3.9;2.64;286.9;1.13;5.46;-0.04;753.45;88.29;2.14;8.11019;6.35233;0.000125819;334.45
2021-10-25 18:22:00+00;23;18411AMK-03;10;2.38;0.4;57.1;0.21;0.57;-0.05;754.85;91.85;1.2;7.28456;5.73712;0.000126801;333.51
2021-10-25 21:28:00+00;23;18411AMK-03;10;0.16;0.26;61.8;0.2;0.35;-0.1;754.53;100;0.16;6.21227;4.93236;0.000127846;332.14
2021-10-26 00:35:00+00;23;18411AMK-03;10;0.9;2.23;99.1;1.23;3.87;0.02;752.09;99.28;0.8;6.55294;5.18879;0.000127065;332.61
2021-10-26 03:41:00+00;23;18411AMK-03;10;2.19;2.63;108.4;1.43;4.05;0.13;748.14;100;2.19;7.18656;5.66385;0.000125763;333.43
2021-10-26 06:48:00+00;23;18411AMK-03;10;5.69;3.68;141.9;1.27;6.73;0.35;742.59;100;5.69;9.18743;7.14988;0.000123134;335.66
2021-10-26 09:55:00+00;23;18411AMK-03;10;6.97;2.49;140.2;0.73;3.97;0.02;739.06;99.44;6.89;10.0336;7.77272;0.000121933;336.47
2021-10-26 13:01:00+00;23;18411AMK-03;10;6.24;4.34;256.9;2.37;6.71;-0.6;739.09;100;6.24;9.54289;7.41189;0.000122287;336.01
2021-10-26 16:08:00+00;23;18411AMK-03;10;1.82;5.45;240.5;1.53;10.3;-0.25;742.71;97.48;1.46;6.99931;5.52369;0.000125027;333.18
2021-10-26 19:14:00+00;23;18411AMK-03;10;-0.41;3.97;244.9;0.9;7.17;-0.49;747.64;79.69;-3.48;5.96044;4.7423;0.000126956;331.71
2021-10-26 22:21:00+00;23;18411AMK-03;10;-0.87;4.88;280.1;2.32;7.74;0.09;752.23;74.84;-4.76;5.7641;4.59384;0.000127966;331.4
2021-10-27 01:27:00+00;23;18411AMK-03;10;-2.49;3.17;260.8;0.7;4.73;-0.24;755.76;75.07;-6.29;5.11724;4.10271;0.00012938;330.39
2021-10-27 04:34:00+00;23;18411AMK-03;10;-1.22;3.94;234.7;0.88;7.06;-0.52;758;50.5;-10.18;5.61863;4.48367;0.000129126;331.09
2021-10-27 07:40:00+00;23;18411AMK-03;10;-0.63;1.96;226.9;0.45;3.27;-0.22;758.49;64.68;-6.45;5.86603;4.67095;0.000128914;331.51
2021-10-27 10:47:00+00;23;18411AMK-03;10;-0.83;3.39;247.7;1.21;6.01;-0.51;758.93;72.19;-5.2;5.78112;4.60672;0.000129089;331.41
2021-10-27 13:53:00+00;23;18411AMK-03;10;-2.6;0.84;231.7;0.42;1.49;-0.12;760.08;90.87;-3.88;5.07584;4.07118;0.000130177;330.37
2021-10-27 17:00:00+00;23;18411AMK-03;10;-1.73;1.4;204.5;0.77;2.4;-0.2;760.38;86.55;-3.68;5.41235;4.32717;0.000129789;330.9
2021-10-27 20:06:00+00;23;18411AMK-03;10;-2.63;0.96;184.9;0.36;1.44;-0.18;760.56;99.8;-2.66;5.06458;4.0626;0.000130274;330.38
2021-10-27 23:13:00+00;23;18411AMK-03;10;-2.76;0.71;175.4;0.41;1.37;-0.05;760.91;100;-2.76;5.01603;4.02559;0.0001304;330.3
2021-10-28 02:19:00+00;23;18411AMK-03;10;-2.17;0.76;104.1;0.41;1.38;-0.12;760.97;99.29;-2.27;5.23978;4.196;0.000130112;330.66
2021-10-28 05:26:00+00;23;18411AMK-03;10;-0.66;2.83;136.5;1.48;4.06;-0.06;760.39;87.54;-2.47;5.85327;4.6613;0.000129253;331.57
2021-10-28 08:32:00+00;23;18411AMK-03;10;0.84;1.73;135.6;0.4;3.25;0.22;758.87;88.26;-0.88;6.5249;5.16772;0.000128244;332.52
2021-10-28 11:39:00+00;23;18411AMK-03;10;1.07;2.36;119.9;0.52;4.07;0.24;757.43;88.06;-0.68;6.63367;5.24946;0.000127886;332.66
2021-10-28 14:45:00+00;23;18411AMK-03;10;2.08;2.88;172;1.65;4.43;-0.12;756.09;69.21;-2.97;7.13073;5.62209;0.000127159;333.22
2021-10-28 17:52:00+00;23;18411AMK-03;10;2.19;2.01;153.3;1.12;3.8;-0.25;754.43;65.12;-3.67;7.18676;5.664;0.000126824;333.27
2021-10-28 20:59:00+00;23;18411AMK-03;10;2.28;2.82;150.8;1.33;4.16;-0.24;752.45;60.84;-4.49;7.23287;5.69848;0.000126446;333.31
2021-10-29 00:05:00+00;23;18411AMK-03;10;2.43;3.09;168.7;1.51;4.68;-0.1;751.29;65.82;-3.31;7.31038;5.75641;0.000126177;333.42
2021-10-29 03:12:00+00;23;18411AMK-03;10;2.74;2.87;191.5;1.27;3.86;-0.17;750.7;55.42;-5.3;7.47294;5.87781;0.000125925;333.57
2021-11-02 05:41:00+00;23;18411AMK-03;10;45.38;31.42;201.7;8.84;53.67;20.53;746.5;20.66;17.61;98.1469;66.8631;0.000103455;359.2
2021-11-02 06:40:06+00;23;18411AMK-03;10;35.53;16.42;107.8;3.37;59.83;13.72;747.04;22;10.51;58.0666;40.8204;0.000109118;353.76
2021-11-06 09:11:00+00;23;18411AMK-03;10;-0.1;1.3;200;0.4;2.24;0.15;762.39;92.55;-1.16;6.09654;4.84508;0.000129312;331.95
2021-11-06 10:09:00+00;23;18411AMK-03;10;-0.26;1.49;199;1.07;1.99;0.06;762.4;93.36;-1.2;6.02615;4.79195;0.000129394;331.85
2021-11-06 13:16:00+00;23;18411AMK-03;10;-0.44;1.42;188.6;0.22;3.21;0.19;762.37;95.48;-1.07;5.94782;4.73278;0.00012948;331.74
2021-11-06 16:22:00+00;23;18411AMK-03;10;-0.17;3.45;187.2;2.35;5.81;-0.19;760.69;99.11;-0.3;6.06561;4.82174;0.000129058;331.92
2021-11-06 19:29:00+00;23;18411AMK-03;10;0.07;4.33;197;1.95;5.66;-0.05;758.91;97.42;-0.29;6.17204;4.90203;0.000128635;332.07
2021-11-06 22:36:00+00;23;18411AMK-03;10;-0.66;4.01;188;1.95;7.44;-0.6;756.98;100;-0.66;5.85318;4.66124;0.000128671;331.62
2021-11-07 01:42:00+00;23;18411AMK-03;10;0.4;4.73;196.5;2.33;7.18;-0.59;755.39;91.17;-0.87;6.32104;5.01432;0.000127873;332.26
2021-11-07 04:49:00+00;23;18411AMK-03;10;1.59;5.57;191.8;3.36;8.9;-0.19;754.43;70.48;-3.19;6.88554;5.43846;0.00012712;332.92
2021-11-07 07:55:00+00;23;18411AMK-03;10;2.45;3.64;191.5;1.17;6.77;0.33;752.53;63.21;-3.83;7.32081;5.76421;0.000126376;333.42
2021-11-07 11:02:00+00;23;18411AMK-03;10;2.66;3.92;201.8;2.28;7.13;-0.63;752.39;61.15;-4.06;7.43074;5.84631;0.000126249;333.55
2021-11-07 14:08:00+00;23;18411AMK-03;10;2.1;4.98;199.6;3.02;6.76;-0.18;752.47;60.3;-4.78;7.14078;5.62961;0.000126538;333.19
2021-11-07 17:15:00+00;23;18411AMK-03;10;1.94;2.06;208.4;1.24;2.9;-0.29;752.93;58.38;-5.36;7.05982;5.56901;0.000126694;333.08
2021-11-07 20:21:00+00;23;18411AMK-03;10;2.96;3.66;211.1;2.43;4.87;-0.37;752.67;52.47;-5.81;7.59032;5.96538;0.000126149;333.69
2021-11-07 23:28:00+00;23;18411AMK-03;10;0.5;2.68;191;1.33;5.03;-0.35;752.57;61.56;-6.02;6.36677;5.04875;0.000127344;332.2
2021-11-08 02:34:00+00;23;18411AMK-03;10;-1;3.66;173.6;1.63;5.45;-0.6;752.62;61.36;-7.49;5.70964;4.55261;0.000128097;331.27
2021-11-08 05:41:00+00;23;18411AMK-03;10;0.09;3.53;198.5;0.64;7.24;-0.4;751.34;50.51;-8.96;6.18078;4.90861;0.000127338;331.91
2021-11-08 08:47:00+00;23;18411AMK-03;10;2.61;5.38;231;2.87;11.64;-0.11;751.02;42.37;-8.89;7.40439;5.82663;0.000126043;333.43
2021-11-08 11:54:00+00;23;18411AMK-03;10;1.73;2.11;214.5;1.1;3.58;-0.49;753.55;60.81;-5.02;6.95478;5.49035;0.000126903;332.96
2021-11-08 15:00:00+00;23;18411AMK-03;10;2.96;3.74;222.7;1.55;5.66;-0.4;755.38;66.28;-2.71;7.59041;5.96545;0.000126605;333.75
2021-11-08 18:07:00+00;23;18411AMK-03;10;2.28;2.58;226.5;1.18;3.7;-0.35;757.21;75.48;-1.6;7.23302;5.6986;0.000127249;333.37
2021-11-08 21:13:00+00;23;18411AMK-03;10;2.12;1.08;198.4;0.14;2.42;-0.06;758.88;80.81;-0.83;7.15116;5.63738;0.00012761;333.29
2021-11-09 00:20:00+00;23;18411AMK-03;10;2.02;2.36;200.3;1.55;3.34;-0.42;760.36;83.6;-0.46;7.10043;5.59942;0.000127909;333.24
2021-11-09 03:26:00+00;23;18411AMK-03;10;1.71;2.38;193.7;1.34;3.44;-0.4;761.88;84.43;-0.63;6.94509;5.4831;0.00012832;333.05
2021-11-09 06:33:00+00;23;18411AMK-03;10;2.54;1.66;203;0.99;2.4;-0.07;762.22;78.07;-0.89;7.36805;5.79951;0.000127964;333.54
2021-11-09 09:40:00+00;23;18411AMK-03;10;2.83;2.49;184.9;1.15;4.39;-0.63;760.83;77.87;-0.64;7.52107;5.91373;0.000127586;333.72
2021-11-09 12:46:00+00;23;18411AMK-03;10;0.93;2.17;156.7;1.28;3.62;-0.33;759.9;90.59;-0.43;6.56732;5.19961;0.000128374;332.59
2021-11-09 15:53:00+00;23;18411AMK-03;10;0.99;1.2;179;0.46;2;0.19;758;78.51;-2.32;6.59566;5.2209;0.000128022;332.57
2021-11-09 18:59:00+00;23;18411AMK-03;10;-0.37;1.94;190.2;0.5;2.88;-0.4;755.56;83.69;-2.79;5.978;4.75558;0.000128285;331.74
2021-11-09 22:06:00+00;23;18411AMK-03;10;0.9;2.13;184.8;0.77;4.13;-0.07;754;76.1;-2.83;6.553;5.18884;0.000127389;332.51
2021-11-10 01:12:00+00;23;18411AMK-03;10;2.53;4.06;194.7;2.28;6.78;-0.6;751.95;72.36;-1.94;7.3625;5.79535;0.000126239;333.51
2021-11-10 04:19:00+00;23;18411AMK-03;10;3.46;3.94;199.4;1.43;8.96;-0.33;750.42;65.36;-2.42;7.86297;6.16848;0.000125526;334.06
2021-11-10 07:25:00+00;23;18411AMK-03;10;1.18;3.44;201.1;1.77;5.38;-0.49;750.53;85.26;-1.02;6.68608;5.28881;0.000126663;332.72
2021-11-10 10:32:00+00;23;18411AMK-03;10;0.16;2.17;190.1;0.59;3.21;0.02;750.16;100;0.16;6.21215;4.93227;0.000127103;332.14
2021-11-10 13:38:00+00;23;18411AMK-03;10;0.06;3.97;201.8;2.09;5.8;-0.53;748.9;100;0.06;6.1673;4.89845;0.000126938;332.08
2021-11-10 16:45:00+00;23;18411AMK-03;10;0.41;2.68;206.4;1.24;3.57;-0.38;748.61;100;0.41;6.32543;5.01761;0.000126716;332.3
2021-11-10 19:51:00+00;23;18411AMK-03;10;1.19;2.24;247.1;1.28;3.26;-0.53;750.41;100;1.19;6.69088;5.29241;0.000126638;332.8
2021-11-10 22:58:00+00;23;18411AMK-03;10;1.53;2.37;253.1;1.61;3.54;-0.3;751.35;100;1.53;6.85595;5.41627;0.000126629;333.01
2021-11-11 02:04:00+00;23;18411AMK-03;10;1.5;1.36;217.3;0.74;2.13;-0.25;752.45;100;1.5;6.84128;5.40527;0.00012683;332.99
2021-11-11 05:11:00+00;23;18411AMK-03;10;1.7;2.88;201.8;1.92;3.79;-0.54;752.47;100;1.7;6.93985;5.47916;0.000126735;333.11
2021-11-11 08:17:00+00;23;18411AMK-03;10;1.98;1.42;227.1;0.93;1.91;-0.2;752.41;100;1.98;7.07997;5.5841;0.000126587;333.29
2021-11-11 11:24:00+00;23;18411AMK-03;10;1.93;2.67;251.1;2.03;3.78;-0.23;753.02;100;1.93;7.05478;5.56525;0.000126714;333.26
2021-11-11 14:31:00+00;23;18411AMK-03;10;0.76;6.07;309.8;4.85;8.07;-0.65;754.85;100;0.76;6.48731;5.13945;0.000127602;332.52
2021-11-11 17:37:00+00;23;18411AMK-03;10;-3.62;5.11;302.5;3.61;7.78;-0.32;757.33;100;-3.62;4.70501;3.78802;0.00013022;329.76
2021-11-11 20:44:00+00;23;18411AMK-03;10;-5.34;4.78;301;3.47;6.61;-0.44;758.88;100;-5.34;4.13403;3.3497;0.000131362;328.67
2021-11-11 23:50:00+00;23;18411AMK-03;10;-6.97;4.02;336;3.11;4.87;-0.25;759.21;100;-6.97;3.65064;2.97614;0.000132256;327.64
2021-11-12 02:57:00+00;23;18411AMK-03;10;-7.18;1.4;311.7;0.92;1.8;-0.44;758.99;100;-7.18;3.59216;2.93078;0.000132326;327.51
2021-11-12 06:03:00+00;23;18411AMK-03;10;-5.96;1.21;78.5;0.49;1.8;-0.38;757.35;100;-5.96;3.94381;3.20299;0.000131414;328.28
2021-11-12 09:10:00+00;23;18411AMK-03;10;-5.46;1.93;66.2;0.91;3.02;-0.51;755.51;100;-5.46;4.09653;3.32081;0.000130839;328.6
2021-11-12 12:16:00+00;23;18411AMK-03;10;-5.57;0.56;113.5;0.32;0.91;-0.42;753.46;100;-5.57;4.06245;3.29453;0.000130539;328.53
2021-11-12 15:23:00+00;23;18411AMK-03;10;-4.68;0.85;105.5;0.3;1.63;-0.22;751.33;100;-4.68;4.34526;3.51221;0.000129719;329.09
2021-11-12 18:29:00+00;23;18411AMK-03;10;-3.84;1.12;110;0.24;1.89;-0.53;749.88;100;-3.84;4.62812;3.72916;0.000129046;329.62
2021-11-12 21:36:00+00;23;18411AMK-03;10;-2.04;1.24;210.2;0.44;2.01;-0.58;749.19;100;-2.04;5.28999;4.23418;0.000128028;330.76
2021-11-13 16:34:00+00;23;18411AMK-03;10;-1.63;2.79;197.9;1.07;4.34;-0.36;751.63;100;-1.63;5.45207;4.35732;0.000128242;331.01
2021-11-13 19:21:00+00;23;18411AMK-03;10;-1.59;2.29;207;0.37;3.79;-0.08;751.26;100;-1.59;5.4681;4.36949;0.000128158;331.04
2021-11-13 22:28:00+00;23;18411AMK-03;10;-1.6;3.74;194.8;2.59;4.89;-0.59;750.66;98.8;-1.76;5.46407;4.36643;0.000128061;331.03
2021-11-14 01:35:00+00;23;18411AMK-03;10;-2.35;1.36;157.3;0.37;3.09;-0.04;749.14;100;-2.35;5.17034;4.14314;0.000128174;330.56
2021-11-14 04:41:00+00;23;18411AMK-03;10;-2.4;2.65;127.5;1.46;4.12;-0.02;747.68;100;-2.4;5.15123;4.1286;0.000127948;330.53
2021-11-14 07:48:00+00;23;18411AMK-03;10;-1.09;1.96;168.1;0.92;3.18;-0.14;746.62;95.12;-1.77;5.67205;4.52413;0.000127117;331.34
2021-11-14 10:54:00+00;23;18411AMK-03;10;-1.14;1.03;166.2;0.54;1.75;-0.16;746.51;100;-1.14;5.65135;4.50845;0.000127123;331.32
2021-11-14 14:01:00+00;23;18411AMK-03;10;-1.55;2.01;181.5;0.82;3.07;-1;745.55;100;-1.55;5.48405;4.38158;0.000127162;331.07
2021-11-14 17:07:00+00;23;18411AMK-03;10;-2.02;1;195.7;0.23;1.78;0.05;745.27;100;-2.02;5.2977;4.24004;0.000127346;330.77
2021-11-14 20:14:00+00;23;18411AMK-03;10;-2.52;0.8;189.4;0.28;1.36;-0.06;745.33;100;-2.52;5.10566;4.09389;0.000127605;330.45
2021-11-14 23:20:00+00;23;18411AMK-03;10;-3.51;1.06;177.1;0.68;1.56;-0.18;746.47;100;-3.51;4.74358;3.81752;0.000128293;329.83
2021-11-15 02:27:00+00;23;18411AMK-03;10;-3.96;0.18;158.6;0.11;0.24;-0.11;747.33;100;-3.96;4.58668;3.69742;0.000128666;329.55
2021-11-15 05:33:00+00;23;18411AMK-03;10;-7.11;3.82;335.3;2.42;5.84;0.18;749.48;95.95;-7.65;3.61141;2.94571;0.000130629;327.55
2021-11-15 08:40:00+00;23;18411AMK-03;10;-9.28;3.16;331.4;2.22;4.26;-0.37;751.66;94.87;-9.95;3.05162;2.50957;0.000132125;326.18
2021-11-15 11:46:00+00;23;18411AMK-03;10;-11.27;3.09;333.2;2.43;3.86;-0.02;754.49;100;-11.27;2.60764;2.16076;0.00013366;324.94
2021-11-15 14:53:00+00;23;18411AMK-03;10;-12.95;3.52;335.1;2.46;4.9;0.06;756.54;97.73;-13.23;2.27868;1.90036;0.000134912;323.87
2021-11-15 17:59:00+00;23;18411AMK-03;10;-16.39;0.99;287.4;0.77;1.53;-0.13;759.43;100;-16.39;1.71813;1.45207;0.00013728;321.7
2021-11-15 21:06:00+00;23;18411AMK-03;10;-19.72;0.75;152.5;0.61;1.05;-0.14;761.54;100;-19.72;1.29643;1.11007;0.0001395;319.58
2021-11-16 00:12:00+00;23;18411AMK-03;10;-20.42;1.31;168.9;0.49;2.29;-0.19;762.73;100;-20.42;1.2206;1.04804;0.000140111;319.13
2021-11-16 03:19:00+00;23;18411AMK-03;10;-20.41;0.91;202.7;0.61;1.43;-0.22;760.96;97.13;-20.74;1.22165;1.0489;0.00013978;319.14
2021-11-16 06:26:00+00;23;18411AMK-03;10;-13.04;2.16;199.2;0.96;3.67;-0.01;758.04;63.44;-18.5;2.26217;1.88724;0.000135227;323.75
2021-11-16 09:32:00+00;23;18411AMK-03;10;-12.08;1.13;127.2;0.29;1.98;-0.1;757.38;80.01;-14.81;2.44412;2.03154;0.0001346;324.39
2021-11-16 12:39:00+00;23;18411AMK-03;10;-13.82;1.27;177.7;0.23;2.53;-0.54;757.17;96.39;-14.26;2.12333;1.77674;0.000135488;323.32
2021-11-16 15:45:00+00;23;18411AMK-03;10;-13.93;2.86;196.2;2.06;4.34;-0.36;756.15;98.16;-14.16;2.10437;1.76162;0.000135364;323.25
2021-11-16 18:52:00+00;23;18411AMK-03;10;-14.95;1.7;185.4;0.88;3.63;-0.2;755.93;100;-14.95;1.93568;1.62681;0.00013587;322.61
2021-11-16 21:58:00+00;23;18411AMK-03;10;-16.03;1.31;190.5;0.94;2.01;-0.25;756.04;100;-16.03;1.77034;1.4941;0.000136472;321.92
2021-11-17 01:05:00+00;23;18411AMK-03;10;-17.14;1.02;187.5;0.46;1.95;-0.24;756.21;100;-17.14;1.61367;1.36779;0.000137105;321.22
2021-11-17 04:11:00+00;23;18411AMK-03;10;-15.14;1.15;186.1;0.22;1.96;-0.11;754.68;87.76;-16.71;1.90562;1.60273;0.000135747;322.47
2021-11-17 07:18:00+00;23;18411AMK-03;10;-11.39;1.85;188.9;0.97;2.7;-0.02;753.23;70.04;-15.75;2.5828;2.14115;0.0001335;324.8
2021-11-17 10:24:00+00;23;18411AMK-03;10;-10.97;2.31;151.7;1.03;3.73;-0.11;752.32;89.75;-12.32;2.67063;2.21042;0.000133119;325.1
2021-11-17 13:31:00+00;23;18411AMK-03;10;-11.85;1.63;122.8;0.79;2.46;-0.26;750.94;97.49;-12.16;2.48953;2.06746;0.000133334;324.57
2021-11-17 16:37:00+00;23;18411AMK-03;10;-12.13;1.5;167.2;0.5;2.77;-0.41;750.03;98.62;-12.3;2.43425;2.02372;0.000133319;324.39
